0.053375, 0.041846, 0.992348
0.052887, 0.040382, 0.991494
0.054107, 0.042334, 0.990396
0.053497, 0.041724, 0.991555
0.054656, 0.042517, 0.988993
0.055815, 0.040504, 0.991372
0.053680, 0.042822, 0.991982
0.055083, 0.041968, 0.990335
0.052704, 0.043188, 0.990579
0.053436, 0.042090, 0.989847
0.054473, 0.041114, 0.992043
0.052338, 0.042700, 0.991067
0.053375, 0.041419, 0.989298
0.053863, 0.041785, 0.990152
0.052765, 0.043188, 0.991677
0.053131, 0.043249, 0.991616
0.054290, 0.041358, 0.991311
0.053009, 0.041785, 0.988993
0.053009, 0.043371, 0.990701
0.053192, 0.040687, 0.992226
0.053863, 0.042151, 0.990274
0.054839, 0.042090, 0.989786
0.053680, 0.041480, 0.990640
0.055083, 0.041419, 0.992043
0.052582, 0.043249, 0.990274
0.054351, 0.041419, 0.991738
0.055815, 0.043859, 0.988627
0.055083, 0.041358, 0.990213
0.053070, 0.043310, 0.990762
0.053802, 0.042395, 0.992104
0.053192, 0.042029, 0.994056
0.052643, 0.042517, 0.990945
0.055632, 0.042334, 0.990396
0.052277, 0.042639, 0.991738
0.053436, 0.041785, 0.991250
0.053619, 0.041297, 0.992043
0.053924, 0.042822, 0.992775
0.055205, 0.042578, 0.990457
0.052033, 0.042029, 0.990701
0.051728, 0.040809, 0.989420
0.054229, 0.042822, 0.989969
0.055327, 0.040931, 0.989542
0.054534, 0.042517, 0.991555
0.053375, 0.042395, 0.990030
0.053192, 0.041907, 0.991738
0.055327, 0.039772, 0.990823
0.053253, 0.044469, 0.991616
0.054168, 0.041907, 0.989664
0.053741, 0.042029, 0.989603
0.053314, 0.043066, 0.990945
0.054961, 0.042151, 0.990396
0.052155, 0.042151, 0.988932
0.053924, 0.042334, 0.990640
0.053436, 0.041358, 0.992409
0.055510, 0.042395, 0.991555
0.052460, 0.043188, 0.991982
0.053802, 0.043249, 0.992775
0.054656, 0.040016, 0.990335
0.053192, 0.040992, 0.992470
0.052826, 0.041358, 0.990335
0.054961, 0.041968, 0.989481
0.053985, 0.042212, 0.990945
0.052460, 0.042212, 0.991250
0.054107, 0.041602, 0.988871
0.053558, 0.039772, 0.992592
0.053131, 0.042944, 0.990518
0.053741, 0.041419, 0.991921
0.054656, 0.041419, 0.992043
0.053009, 0.042822, 0.990213
0.052887, 0.041236, 0.989542
0.054046, 0.042334, 0.990640
0.053192, 0.042273, 0.989725
0.054107, 0.042212, 0.989786
0.051545, 0.041053, 0.990030
0.055571, 0.043310, 0.990823
0.052826, 0.041968, 0.991250
0.052399, 0.041785, 0.990762
0.050203, 0.042517, 0.991433
0.053314, 0.041480, 0.990152
0.053131, 0.042090, 0.990640
0.053253, 0.042334, 0.989969
0.055022, 0.042883, 0.991616
0.053741, 0.040809, 0.990518
0.052582, 0.043615, 0.991128
0.052155, 0.039406, 0.989908
0.055327, 0.041297, 0.990213
0.053680, 0.043310, 0.992226
0.053497, 0.043066, 0.990396
0.052826, 0.041175, 0.990945
0.051972, 0.043981, 0.991006
0.053558, 0.042090, 0.989847
0.053497, 0.043066, 0.991128
0.053070, 0.042517, 0.992104
0.053070, 0.040809, 0.990396
0.053436, 0.042944, 0.989359
0.052704, 0.043737, 0.990884
0.053680, 0.043371, 0.988993
0.051667, 0.043005, 0.989420
0.054412, 0.041053, 0.991982
0.054290, 0.041785, 0.990152
0.053314, 0.041785, 0.991494
0.052887, 0.041785, 0.991494
0.053497, 0.044774, 0.991128
0.054656, 0.041785, 0.989054
0.053558, 0.042883, 0.990762
0.052948, 0.042212, 0.990518
0.053070, 0.040687, 0.990091
0.052765, 0.043432, 0.989847
0.053924, 0.043493, 0.991311
0.054839, 0.042090, 0.990274
0.052155, 0.043554, 0.989969
0.051423, 0.042334, 0.990640
0.052216, 0.042212, 0.993202
0.053192, 0.042761, 0.989908
0.051850, 0.040382, 0.990518
0.053558, 0.041968, 0.988505
0.053924, 0.043127, 0.989725
0.054290, 0.041053, 0.991677
0.053497, 0.041297, 0.989481
0.053619, 0.042151, 0.990457
0.053009, 0.042517, 0.991311
0.053253, 0.042029, 0.989542
0.054412, 0.041236, 0.991982
0.052765, 0.041053, 0.989786
0.053131, 0.043432, 0.989908
0.053314, 0.044347, 0.989908
0.053924, 0.040748, 0.989725
0.053375, 0.039650, 0.991494
0.053680, 0.041968, 0.989298
0.052521, 0.042761, 0.991372
0.053680, 0.044347, 0.991921
0.052826, 0.042273, 0.990152
0.055022, 0.041114, 0.990579
0.054778, 0.042761, 0.991616
0.051484, 0.043005, 0.988993
0.053131, 0.042273, 0.991067
0.053619, 0.041907, 0.991982
0.055754, 0.040870, 0.991677
0.054778, 0.042090, 0.992836
0.054778, 0.042212, 0.989603
0.053558, 0.042395, 0.989237
0.053131, 0.042822, 0.991372
0.053009, 0.040382, 0.990518
0.053497, 0.040931, 0.989786
0.055449, 0.040809, 0.992226
0.054778, 0.042700, 0.990579
0.054107, 0.042273, 0.989786
0.055022, 0.042090, 0.990884
0.054412, 0.043066, 0.989725
0.053497, 0.041846, 0.991128
0.053253, 0.043798, 0.991494
0.051850, 0.041480, 0.990213
0.054595, 0.042944, 0.991494
0.054473, 0.041114, 0.992226
0.053924, 0.040077, 0.991311
0.053314, 0.044225, 0.992348
0.055510, 0.040992, 0.989359
0.054412, 0.039406, 0.991616
0.053741, 0.039894, 0.992043
0.054351, 0.042029, 0.990640
0.052826, 0.041358, 0.992531
0.053131, 0.040992, 0.990213
0.055144, 0.041236, 0.990762
0.053802, 0.044103, 0.990030
0.053802, 0.042395, 0.991372
0.053131, 0.042700, 0.991128
0.054473, 0.040504, 0.993019
0.054778, 0.042700, 0.988322
